Point #0: x=7180.2802734375, y=-15971.3759765625, z=293.5487976074219, yaw=-161.7006378173828
Point #289: x=7858.466796875, y=-3077.381103515625, z=58.57038497924805, yaw=141.5012664794922
Point #290: x=7637.3056640625, y=-2931.08056640625, z=64.20099639892578, yaw=-19.732440948486328
Point #291: x=7637.3056640625, y=-2931.08056640625, z=64.20099639892578, yaw=-19.732440948486328
Point #292: x=3208.259521484375, y=-14403.4130859375, z=253.12855529785156, yaw=-125.30917358398438
Point #293: x=-1486.43603515625, y=-8308.1201171875, z=187.9652862548828, yaw=136.28805541992188
Point #294: x=7619.65673828125, y=-2928.79052734375, z=64.37445068359375, yaw=162.26718139648438
Point #295: x=7619.65673828125, y=-2928.79052734375, z=64.37445068359375, yaw=162.26718139648438
Point #296: x=7295.73193359375, y=-2882.302978515625, z=61.970550537109375, yaw=-5.606878757476807
Point #297: x=7295.73193359375, y=-2882.302978515625, z=61.970550537109375, yaw=-5.606878757476807
Point #298: x=-335.8265075683594, y=-6723.7646484375, z=159.94381713867188, yaw=-155.59764099121094
Point #299: x=-450.95013427734375, y=-6786.99853515625, z=170.85365295410156, yaw=41.96534729003906
Point #300: x=5504.81787109375, y=-10531.5595703125, z=145.554443359375, yaw=-81.52246856689453
Point #301: x=7277.9541015625, y=-2884.07470703125, z=61.7979621887207, yaw=174.3931121826172
Point #302: x=7277.9541015625, y=-2884.07470703125, z=61.7979621887207, yaw=174.3931121826172
Point #303: x=6978.236328125, y=-2851.1337890625, z=60.44723129272461, yaw=-5.606878280639648
Point #304: x=6978.236328125, y=-2851.1337890625, z=60.44723129272461, yaw=-5.606878280639648
Point #305: x=7658.73095703125, y=-1467.688232421875, z=48.61356735229492, yaw=22.659942626953125
Point #306: x=6441.1279296875, y=-217.06434631347656, z=43.28112030029297, yaw=-60.71063995361328
Point #307: x=3206.04638671875, y=-14414.3369140625, z=253.21780395507812, yaw=131.35498046875
Point #308: x=6960.55712890625, y=-2852.915283203125, z=61.05176544189453, yaw=174.3931121826172
Point #309: x=6960.55712890625, y=-2852.915283203125, z=61.05176544189453, yaw=174.3931121826172
Point #310: x=6660.1748046875, y=-2711.80615234375, z=59.00309753417969, yaw=-62.41597366333008
Point #311: x=6660.1748046875, y=-2711.80615234375, z=59.00309753417969, yaw=-62.41597366333008
Point #312: x=-443.11962890625, y=-3734.895751953125, z=167.12222290039062, yaw=121.0618896484375
Point #313: x=6830.5693359375, y=-1836.4232177734375, z=54.16136932373047, yaw=118.64485931396484
Point #314: x=-7888.3154296875, y=740.7969360351562, z=158.129638671875, yaw=-31.781606674194336
Point #315: x=-7032.634765625, y=801.3917236328125, z=129.19937133789062, yaw=170.97898864746094
Point #316: x=-7032.634765625, y=801.3917236328125, z=129.19937133789062, yaw=170.97898864746094
Point #317: x=6649.46728515625, y=-2697.213623046875, z=59.08357620239258, yaw=112.68094635009766
Point #318: x=6649.46728515625, y=-2697.213623046875, z=59.08357620239258, yaw=112.68094635009766
Point #319: x=6719.197265625, y=-2386.87939453125, z=58.0398063659668, yaw=-113.89136505126953
Point #320: x=6719.197265625, y=-2386.87939453125, z=58.0398063659668, yaw=-113.89136505126953
Point #321: x=6722.96728515625, y=-2369.72607421875, z=58.00080108642578, yaw=66.108642578125
Point #322: x=6722.96728515625, y=-2369.72607421875, z=58.00080108642578, yaw=66.108642578125
Point #323: x=6763.22216796875, y=-1863.6796875, z=55.237918853759766, yaw=-66.0926742553711
Point #324: x=6763.22216796875, y=-1863.6796875, z=55.237918853759766, yaw=-66.0926742553711
Point #325: x=4131.84716796875, y=1323.5738525390625, z=60.5588493347168, yaw=-99.38216400146484
Point #326: x=4123.529296875, y=1281.6063232421875, z=59.367454528808594, yaw=86.28640747070312
Point #327: x=4123.529296875, y=1281.6063232421875, z=59.367454528808594, yaw=86.28640747070312
Point #328: x=4123.529296875, y=1281.6063232421875, z=59.367454528808594, yaw=86.28640747070312
Point #329: x=6753.0244140625, y=-1849.99609375, z=55.26143264770508, yaw=115.82147979736328
Point #330: x=6753.0244140625, y=-1849.99609375, z=55.26143264770508, yaw=115.82147979736328
Point #331: x=6400.2119140625, y=-1406.831787109375, z=50.69019317626953, yaw=-70.29630279541016
Point #332: x=6400.2119140625, y=-1406.831787109375, z=50.69019317626953, yaw=-70.29630279541016
Point #333: x=22.58665657043457, y=-3802.679931640625, z=168.80364990234375, yaw=-46.84830856323242
Point #334: x=6391.3271484375, y=-1391.50830078125, z=50.36909866333008, yaw=107.71389770507812
Point #335: x=6391.3271484375, y=-1391.50830078125, z=50.36909866333008, yaw=107.71389770507812
Point #336: x=6352.2119140625, y=-1245.0775146484375, z=46.4744758605957, yaw=-73.78578186035156
Point #337: x=6352.2119140625, y=-1245.0775146484375, z=46.4744758605957, yaw=-73.78578186035156
Point #338: x=4133.36669921875, y=1756.1004638671875, z=53.80207061767578, yaw=87.48419189453125
Point #339: x=7455.09228515625, y=-1552.7049560546875, z=51.45501708984375, yaw=22.659944534301758
Point #340: x=7455.09228515625, y=-1552.7049560546875, z=51.45501708984375, yaw=22.659944534301758
Point #341: x=7660.07958984375, y=-1470.91796875, z=48.61356735229492, yaw=-157.34007263183594
Point #342: x=6343.81103515625, y=-1228.7216796875, z=45.93033218383789, yaw=106.21420288085938
Point #343: x=6343.81103515625, y=-1228.7216796875, z=45.93033218383789, yaw=106.21420288085938
Point #344: x=6316.49755859375, y=-956.8651123046875, z=47.19905090332031, yaw=-96.32295989990234
Point #345: x=6316.49755859375, y=-956.8651123046875, z=47.19905090332031, yaw=-96.32295989990234
Point #346: x=6314.94384765625, y=-939.107421875, z=47.19293975830078, yaw=83.67706298828125
Point #347: x=6314.94384765625, y=-939.107421875, z=47.19293975830078, yaw=83.67706298828125
Point #348: x=6344.056640625, y=-708.1473388671875, z=47.16791915893555, yaw=-96.32295989990234
Point #349: x=6344.056640625, y=-708.1473388671875, z=47.16791915893555, yaw=-96.32295989990234
Point #350: x=7433.13037109375, y=-1561.802001953125, z=51.60348892211914, yaw=21.940412521362305
Point #351: x=7456.4404296875, y=-1555.9346923828125, z=51.45501708984375, yaw=-157.34007263183594
Point #352: x=7456.4404296875, y=-1555.9346923828125, z=51.45501708984375, yaw=-157.34007263183594
Point #353: x=7456.4404296875, y=-1555.9346923828125, z=51.45501708984375, yaw=-157.34007263183594
Point #354: x=-1413.312744140625, y=-4073.07177734375, z=165.43878173828125, yaw=99.10131072998047
Point #355: x=-1484.1868896484375, y=-8299.5, z=187.60800170898438, yaw=-133.25074768066406
Point #356: x=6342.5009765625, y=-690.4065551757812, z=46.7862548828125, yaw=83.67706298828125
Point #357: x=6342.5009765625, y=-690.4065551757812, z=46.7862548828125, yaw=83.67706298828125
Point #358: x=6355.93408203125, y=-529.8910522460938, z=45.93640899658203, yaw=-86.18949890136719
Point #359: x=6355.93408203125, y=-529.8910522460938, z=45.93640899658203, yaw=-86.18949890136719
Point #360: x=6350.9853515625, y=-512.8175659179688, z=45.82573699951172, yaw=95.80773162841797
Point #361: x=6350.9853515625, y=-512.8175659179688, z=45.82573699951172, yaw=95.80773162841797
Point #362: x=6290.7373046875, y=-313.9543151855469, z=44.251731872558594, yaw=-60.20991134643555
Point #363: x=6290.7373046875, y=-313.9543151855469, z=44.251731872558594, yaw=-60.20991134643555
Point #364: x=-881.6820068359375, y=-5213.65966796875, z=189.7821044921875, yaw=-91.4429702758789
Point #365: x=-437.45928955078125, y=-3723.56396484375, z=166.7831573486328, yaw=-148.09817504882812
Point #366: x=10791.486328125, y=-12010.92578125, z=124.1354751586914, yaw=-149.23626708984375
Point #367: x=10791.486328125, y=-12010.92578125, z=124.1354751586914, yaw=-149.23626708984375
Point #368: x=9652.076171875, y=-12748.7939453125, z=153.65614318847656, yaw=44.509864807128906
Point #369: x=6279.18310546875, y=-301.375732421875, z=44.10883331298828, yaw=121.7059326171875
Point #370: x=6279.18310546875, y=-301.375732421875, z=44.10883331298828, yaw=121.7059326171875
Point #371: x=6201.587890625, y=81.36444091796875, z=41.10078048706055, yaw=-103.82823944091797
Point #372: x=6201.587890625, y=81.36444091796875, z=41.10078048706055, yaw=-103.82823944091797
Point #373: x=-893.7626342773438, y=-5219.84228515625, z=190.045166015625, yaw=-15.746098518371582
Point #374: x=6313.0185546875, y=-956.4796752929688, z=47.19905090332031, yaw=83.67705535888672
Point #375: x=6520.44189453125, y=-872.3868408203125, z=47.043636322021484, yaw=-61.4494743347168
Point #376: x=6203.2861328125, y=101.10684204101562, z=41.74094009399414, yaw=73.65675354003906
Point #377: x=6203.2861328125, y=101.10684204101562, z=41.74094009399414, yaw=73.65675354003906
Point #378: x=6368.0322265625, y=256.8543395996094, z=41.801570892333984, yaw=-166.98818969726562
Point #379: x=6368.0322265625, y=256.8543395996094, z=41.801570892333984, yaw=-166.98818969726562
Point #380: x=-1936.064453125, y=-11390.3857421875, z=298.2589111328125, yaw=-97.42134094238281
Point #381: x=-1936.064453125, y=-11390.3857421875, z=298.2589111328125, yaw=-97.42134094238281
Point #382: x=-1829.2318115234375, y=-11879.263671875, z=307.3723449707031, yaw=176.19454956054688
Point #383: x=8337.7421875, y=-2684.35498046875, z=55.61419677734375, yaw=121.27845764160156
Point #384: x=6212.68310546875, y=84.74763488769531, z=41.21824645996094, yaw=137.7387237548828
Point #385: x=6385.69921875, y=263.70953369140625, z=41.56878662109375, yaw=8.13576889038086
Point #386: x=6385.69921875, y=263.70953369140625, z=41.56878662109375, yaw=8.13576889038086
Point #387: x=6824.1904296875, y=-20.92361831665039, z=39.39229202270508, yaw=124.06977844238281
Point #388: x=6824.1904296875, y=-20.92361831665039, z=39.39229202270508, yaw=124.06977844238281
Point #389: x=6836.73876953125, y=-33.2298583984375, z=39.54060363769531, yaw=-55.930213928222656
Point #390: x=6836.73876953125, y=-33.2298583984375, z=39.54060363769531, yaw=-55.930213928222656
Point #391: x=6836.73876953125, y=-33.2298583984375, z=39.54060363769531, yaw=-55.930213928222656
Point #392: x=6970.06689453125, y=-237.8584747314453, z=42.6849365234375, yaw=121.05367279052734
Point #393: x=6970.06689453125, y=-237.8584747314453, z=42.6849365234375, yaw=121.05367279052734
Point #394: x=3412.16455078125, y=1019.23779296875, z=64.93709564208984, yaw=91.05821990966797
Point #395: x=7989.16845703125, y=-2853.93359375, z=57.5894775390625, yaw=23.368417739868164
Point #396: x=8127.2353515625, y=-2798.08984375, z=54.15280532836914, yaw=-156.631591796875
Point #397: x=-1412.328125, y=-4055.13623046875, z=165.33233642578125, yaw=-82.91768646240234
Point #398: x=-4724.1474609375, y=-4688.64794921875, z=209.38946533203125, yaw=150.78138732910156
Point #399: x=6981.927734375, y=-251.32318115234375, z=42.97316360473633, yaw=-60.37820816040039
Point #400: x=6981.927734375, y=-251.32318115234375, z=42.97316360473633, yaw=-60.37820816040039
Point #401: x=6981.927734375, y=-251.32318115234375, z=42.97316360473633, yaw=-60.37820816040039
Point #402: x=7167.44482421875, y=-584.6853637695312, z=42.87811279296875, yaw=119.62178039550781
Point #403: x=7167.44482421875, y=-584.6853637695312, z=42.87811279296875, yaw=119.62178039550781
Point #404: x=7167.44482421875, y=-584.6853637695312, z=42.87811279296875, yaw=119.62178039550781
Point #405: x=7179.5966796875, y=-598.9759521484375, z=43.08514404296875, yaw=-60.378211975097656
Point #406: x=7179.5966796875, y=-598.9759521484375, z=43.08514404296875, yaw=-60.378211975097656
Point #407: x=7371.62158203125, y=-944.2708129882812, z=45.59431457519531, yaw=119.47074127197266
Point #408: x=7371.62158203125, y=-944.2708129882812, z=45.59431457519531, yaw=119.47074127197266
Point #409: x=7371.62158203125, y=-944.2708129882812, z=45.59431457519531, yaw=119.47074127197266
Point #410: x=6570.17529296875, y=-159.49612426757812, z=44.71200180053711, yaw=26.715688705444336
Point #411: x=6570.17529296875, y=-159.49612426757812, z=44.71200180053711, yaw=26.715688705444336
Point #412: x=6570.17529296875, y=-159.49612426757812, z=44.71200180053711, yaw=26.715688705444336
Point #413: x=6597.09228515625, y=-148.86752319335938, z=45.413841247558594, yaw=-149.73406982421875
Point #414: x=7383.09814453125, y=-957.4663696289062, z=45.71222686767578, yaw=-60.52925109863281
Point #415: x=7383.09814453125, y=-957.4663696289062, z=45.71222686767578, yaw=-60.52925109863281
Point #416: x=7662.0068359375, y=-1458.1368408203125, z=48.19342041015625, yaw=119.47074127197266
Point #417: x=7662.0068359375, y=-1458.1368408203125, z=48.19342041015625, yaw=119.47074127197266
Point #418: x=7670.4296875, y=-1473.0421142578125, z=48.48193359375, yaw=119.47074127197266
Point #419: x=7673.47607421875, y=-1471.3204345703125, z=48.48193359375, yaw=-60.52925109863281
Point #420: x=7673.47607421875, y=-1471.3204345703125, z=48.48193359375, yaw=-60.52925109863281
Point #421: x=7985.23974609375, y=-2031.52490234375, z=52.96636199951172, yaw=118.31553649902344
Point #422: x=7985.23974609375, y=-2031.52490234375, z=52.96636199951172, yaw=118.31553649902344
Point #423: x=4102.6318359375, y=1073.5291748046875, z=56.394775390625, yaw=3.686866283416748
Point #424: x=3449.204833984375, y=1289.821044921875, z=67.27483367919922, yaw=-111.00737762451172
Point #425: x=3449.204833984375, y=1289.821044921875, z=67.27483367919922, yaw=-111.00737762451172
Point #426: x=3411.8505859375, y=1036.2528076171875, z=64.9024887084961, yaw=91.0582275390625
Point #427: x=3411.8505859375, y=1036.2528076171875, z=64.9024887084961, yaw=91.0582275390625
Point #428: x=5862.88671875, y=1186.1146240234375, z=45.7734375, yaw=-56.44538497924805
Point #429: x=9364.4814453125, y=-3776.241455078125, z=56.20208740234375, yaw=128.58651733398438
Point #430: x=7996.4609375, y=-2044.9730224609375, z=52.893310546875, yaw=-61.684444427490234
Point #431: x=7996.4609375, y=-2044.9730224609375, z=52.893310546875, yaw=-61.684444427490234
Point #432: x=7996.4609375, y=-2044.9730224609375, z=52.893310546875, yaw=-61.684444427490234
Point #433: x=8101.22021484375, y=-2246.78515625, z=51.546512603759766, yaw=118.31553649902344
Point #434: x=8101.22021484375, y=-2246.78515625, z=51.546512603759766, yaw=118.31553649902344
Point #435: x=8113.427734375, y=-2262.063720703125, z=51.67363739013672, yaw=-61.6844596862793
Point #436: x=8113.427734375, y=-2262.063720703125, z=51.67363739013672, yaw=-61.6844596862793
Point #437: x=8329.279296875, y=-2669.88427734375, z=55.77342224121094, yaw=119.36412048339844
Point #438: x=8329.279296875, y=-2669.88427734375, z=55.77342224121094, yaw=119.36412048339844
Point #439: x=8329.279296875, y=-2669.88427734375, z=55.77342224121094, yaw=119.36412048339844
Point #440: x=7083.1025390625, y=-2404.175048828125, z=58.60082244873047, yaw=60.468017578125
Point #441: x=-1281.4605712890625, y=-8112.0546875, z=182.03456115722656, yaw=30.920671463012695
Point #442: x=-1281.4605712890625, y=-8112.0546875, z=182.03456115722656, yaw=30.920671463012695
Point #443: x=-283.30126953125, y=-6706.01171875, z=158.07089233398438, yaw=-78.59521484375
Point #444: x=8340.734375, y=-2682.537353515625, z=55.61419677734375, yaw=-58.72152328491211
Point #445: x=8698.6796875, y=-3219.03857421875, z=56.9261360168457, yaw=124.07425689697266
Point #446: x=8698.6796875, y=-3219.03857421875, z=56.9261360168457, yaw=124.07425689697266
Point #447: x=7941.61279296875, y=-2056.8466796875, z=53.63978576660156, yaw=22.151840209960938
Point #448: x=7941.61279296875, y=-2056.8466796875, z=53.63978576660156, yaw=22.151840209960938
Point #449: x=7982.8779296875, y=-2044.3323974609375, z=53.16575622558594, yaw=-159.55833435058594
Point #450: x=-1417.825927734375, y=-10252.0966796875, z=280.31787109375, yaw=-17.339046478271484
Point #451: x=4102.6318359375, y=1073.5291748046875, z=56.394775390625, yaw=3.686866283416748
Point #452: x=9131.142578125, y=-3478.188720703125, z=55.62082290649414, yaw=-51.41348648071289
Point #453: x=-2975.676513671875, y=-8100.14501953125, z=253.94833374023438, yaw=113.86470031738281
Point #454: x=-2952.564697265625, y=-8044.40966796875, z=252.61241149902344, yaw=-124.87838745117188
Point #455: x=4115.703125, y=1106.995361328125, z=56.071189880371094, yaw=-93.71358489990234
Point #456: x=4115.703125, y=1106.995361328125, z=56.071189880371094, yaw=-93.71358489990234
Point #457: x=4115.703125, y=1106.995361328125, z=56.071189880371094, yaw=-93.71358489990234
Point #458: x=4110.66259765625, y=1081.9481201171875, z=56.0947151184082, yaw=87.3836669921875
Point #459: x=4113.5361328125, y=1062.995361328125, z=56.334598541259766, yaw=-91.70486450195312
Point #460: x=4108.17333984375, y=1009.349609375, z=57.55317687988281, yaw=87.67562866210938
Point #461: x=4108.17333984375, y=1009.349609375, z=57.55317687988281, yaw=87.67562866210938
Point #462: x=4108.17333984375, y=1009.349609375, z=57.55317687988281, yaw=87.67562866210938
Point #463: x=3800.97314453125, y=1540.083740234375, z=61.07597351074219, yaw=-177.58950805664062
Point #464: x=3800.97314453125, y=1540.083740234375, z=61.07597351074219, yaw=-177.58950805664062
Point #465: x=3773.406982421875, y=1542.4263916015625, z=61.477420806884766, yaw=2.410492181777954
Point #466: x=6354.8837890625, y=-941.3170776367188, z=47.506614685058594, yaw=14.40701961517334
Point #467: x=-6591.84814453125, y=-10492.796875, z=400.8419494628906, yaw=-9.889019966125488
